geo_id,lng,lat
332474239,116.340066,39.8321683
332474243,116.3423046,39.8301087
332475839,116.3427667,39.8486948
332475845,116.3400582,39.8429122
332612009,116.4553863,39.9755012
332612530,116.4426726,39.9838718
332612973,116.4366885,39.9844507
332612984,116.4347596,39.9851918
332613175,116.430662,39.9767774
332613190,116.4346908,39.9827054
332613194,116.4365516,39.9843507
332613378,116.4331941,39.9825569
332614860,116.4344577,39.9840159
332614869,116.4259424,39.9710937
332614883,116.4199921,39.9680628
332615027,116.4511845,39.9826463
332615903,116.4270509,39.9399872
332616019,116.4271645,39.9393756
332616100,116.4274532,39.9337187
332616104,116.4274573,39.9374315
332616106,116.427128,39.9381465
332616132,116.4274639,39.9327129
332616397,116.428034,39.9344524
332616400,116.4283087,39.932736
332616584,116.4277396,39.9419448
332616585,116.4277442,39.9412785
332616587,116.4279213,39.9374085
332616891,116.4283196,39.9382761
332616892,116.428242,39.9394797
332617044,116.4272257,39.9410475
332617380,116.4274642,39.93817
332617612,116.4328049,39.9396103
332617669,116.4282059,39.9399604
332617671,116.4281058,39.9412205
332618308,116.4108776,39.9323077
332618508,116.4271418,39.9323632
332618509,116.4195494,39.9323761
332618777,116.4257368,39.932362
332618906,116.4025886,39.9320171
332620555,116.4231578,39.8570918
332620877,116.4280999,39.8575507
332620878,116.4241556,39.8573099
332620881,116.418344,39.8567891
332620885,116.4195448,39.8565202
332620896,116.4224331,39.8567706
332621041,116.4267961,39.8570733
332621116,116.4388739,39.8576749
332621124,116.4375928,39.8577154
332621292,116.4259371,39.8570047
332621347,116.4274875,39.8500111
332948276,116.3521754,39.8515414
332948277,116.3565335,39.8527589
332948308,116.3489999,39.8510994
332948310,116.344819,39.8499632
332948313,116.3424794,39.8495148
332948320,116.3414882,39.8563944
332948379,116.3386233,39.8491384
332948381,116.3401291,39.8508354
332948384,116.3421334,39.8496476
332948389,116.3380229,39.8485448
332948394,116.3347063,39.8478117
332948395,116.3320961,39.8478152
332948409,116.327617,39.8478289
332948410,116.3273791,39.8479654
332948412,116.3269781,39.8478319
332948414,116.3243999,39.847815
332948415,116.3230387,39.84801
332948418,116.3176764,39.8499816
332948609,116.3423419,39.849106
332948621,116.3394481,39.8461293
332948634,116.3368907,39.8476973
332948639,116.3387836,39.8472107
332948668,116.3393517,39.845708
332948669,116.3402945,39.8456663
332948746,116.3354371,39.8474409
332948751,116.3394718,39.8429241
332948754,116.3383284,39.8471347
332948781,116.3387937,39.8489023
332948793,116.3411454,39.8476239
332948811,116.3400743,39.8458312
332948978,116.340104,39.8477088
332948996,116.3404033,39.8511078
332948997,116.3405635,39.8517613
332949006,116.318372,39.8490428
332949010,116.3251594,39.8474348
332949013,116.3343726,39.8474115
332949571,116.4786127,39.9216908
332949603,116.4721001,39.9216494
332949609,116.4668531,39.9218283
332949610,116.4635382,39.9219259
332949611,116.460868,39.9220074
332949635,116.4489516,39.9220939
332949643,116.4557246,39.9220589
332949648,116.4552004,39.9220589
332949654,116.4959851,39.921866
333161788,116.2679209,39.8983472
333162930,116.2728526,39.8956485
333163783,116.2702685,39.8968087
333164605,116.2607985,39.8956741
333165461,116.2681404,39.898355
333167250,116.2679247,39.8901984
333167841,116.2663546,39.8970421
333168213,116.2663014,39.8953266
333168234,116.267365,39.8938535
333168478,116.2587037,39.8955466
333170661,116.2676191,39.8896377
333171146,116.268913,39.8823465
333171148,116.2704997,39.8781103
336375956,116.4282533,39.930199
336377072,116.4274878,39.9318781
336377076,116.4277447,39.9300535
336377310,116.4278877,39.9252429
336377319,116.427783,39.9233619
336377749,116.4283317,39.9318934
336378292,116.4285552,39.9108488
336378727,116.4287779,39.9074796
336378736,116.4287581,39.9068393
336378749,116.4292548,39.9051549
336380069,116.4260281,39.9071777
336384217,116.4295276,39.9038025
336386367,116.4551805,39.9031653
336386819,116.4476576,39.9026974
336386833,116.4421565,39.9024982
337491261,116.3109959,39.8665588
337491295,116.3060138,39.8642786
337491713,116.306889,39.8681172
337492814,116.3013939,39.8656958
337495796,116.3094489,39.8659124
337495817,116.305862,39.8690565
337499620,116.3070211,39.8632854
337499621,116.3069502,39.8628474
337500492,116.3033889,39.8662666
337500526,116.3022353,39.8659061
337504292,116.302316,39.8656823
337508811,116.2883371,39.8650382
337508813,116.281169,39.8645848
337508816,116.2801467,39.8645283
337508826,116.2768453,39.8664865
337509659,116.2801861,39.8638118
338237513,116.4838175,39.9090178
339088848,116.4102729,39.9469462
339283129,116.378021,39.8973413
339283504,116.3898089,39.8944975
339290737,116.3779188,39.899731
339290738,116.3721061,39.8994685
339581054,116.3678301,39.9953112
340056192,116.3032983,39.955648
340056195,116.3171241,39.9554824
340056559,116.3185214,39.9452518
340056738,116.3071167,39.9442825
340057113,116.3109954,39.950356
340057248,116.3031422,39.9524863
340057250,116.2947015,39.9517886
340060303,116.3005292,39.9420137
340060497,116.2961005,39.932116
340060781,116.2976654,39.9348617
340061667,116.3438836,39.9384925
340062137,116.3136037,39.9377336
340063067,116.402493,39.9342715
340064895,116.4023432,39.9378071
340064896,116.4106152,39.9378272
340065253,116.376523,39.9341231
340065261,116.3732388,39.9367409
340065311,116.3733907,39.9352562
340065331,116.3667381,39.9334503
340065371,116.3735777,39.9339324
340065462,116.3730177,39.9387396
340065489,116.373106,39.937959
340068781,116.3882046,39.8958976
340110747,116.3917146,39.8878798
340110777,116.3882442,39.8887572
340238352,116.401308,39.8920585
340238514,116.3816311,39.8857115
340238516,116.3817081,39.8848147
340238739,116.3736812,39.8877227
340238771,116.3719618,39.8817914
340239097,116.3741116,39.8817622
340239120,116.3753986,39.8862731
340239122,116.375533,39.8838106
340239178,116.3817013,39.8863151
340239430,116.3882772,39.885872
340240853,116.3924887,39.8936288
340240855,116.3931136,39.8937103
340240859,116.3941478,39.8936347
340240868,116.397109,39.8918254
340243272,116.4267266,39.9161983
340244224,116.3931863,39.9467538
340245255,116.384027,39.935391
340245488,116.3845185,39.9380117
340245798,116.3876071,39.9375525
340245854,116.3888017,39.936042
340245929,116.3746782,39.944087
340245930,116.3748981,39.9440892
340245973,116.3732904,39.9433199
340246241,116.3738332,39.9426051
340246781,116.378206,39.9334993
340246784,116.3784647,39.9323392
340247232,116.3751096,39.9323614
340247549,116.3765707,39.9334152
340249784,116.3714626,39.9411403
340250354,116.3691308,39.9471568
340251366,116.4053878,39.9454869
340251529,116.4025095,39.9472526
340253191,116.4193854,39.9411836
340253247,116.4150764,39.9417981
340253591,116.4134714,39.9467211
340253594,116.4129028,39.9462687
340254039,116.4192505,39.9458895
340254110,116.4192214,39.9469033
340255344,116.4109521,39.9311858
340256161,116.4045085,39.9273219
340256168,116.4081165,39.9273414
340256169,116.4111012,39.9272925
340262957,116.410545,39.987571
340262995,116.4122948,39.9578047
340411596,116.3546694,39.9661197
340411703,116.3486204,39.963497
340411709,116.3641188,39.9639986
340417047,116.3891173,39.9466924
340417468,116.3580065,39.8682309
340417969,116.3681099,39.8818894
340418010,116.3683496,39.8818691
340418735,116.3765141,39.8774433
340418736,116.3708213,39.8771996
341182149,116.3933575,39.9238554
341182255,116.3973591,39.9240709
341182265,116.3974408,39.9227524
341182377,116.3973077,39.9231041
341201393,116.4006296,39.9208616
341202013,116.4047274,39.920879
341202431,116.4026837,39.9170426
341202933,116.4025808,39.9186608
341202941,116.4027256,39.9208519
341203021,116.4007287,39.9186175
341203429,116.4013795,39.9186325
341203466,116.4012934,39.9203394
341209609,116.4166949,39.9106913
341209622,116.4166796,39.9101832
341210050,116.4252614,39.9114422
341233849,116.3913808,39.8961757
341237310,116.3915587,39.8912785
341239567,116.3916322,39.8900332
341239570,116.3913278,39.8969886
341241459,116.3917424,39.8889671
341242997,116.4129211,39.8894956
341243424,116.4153194,39.8903485
342731517,116.3785875,39.9445009
342732522,116.3840635,39.9443229
342775907,116.4548016,39.8811327
342775912,116.4547416,39.8765538
342776464,116.4324894,39.8626485
342776465,116.4350485,39.8626396
342776469,116.4388822,39.8628403
342780169,116.4122827,39.9380605
342785816,116.3668957,39.9299766
342790110,116.3571194,39.9107226
342790299,116.3606036,39.9106888
342790300,116.3607865,39.9104556
342790304,116.367682,39.9102607
342791346,116.3854253,39.9014284
342791876,116.3816769,39.9013079
342794355,116.382236,39.8990054
342794361,116.3827868,39.9013446
342794544,116.3731848,39.9000198
342795584,116.362226,39.9041408
342795762,116.3635402,39.9042294
342796402,116.3597573,39.9041059
342796739,116.3576376,39.9041706
342797515,116.3623002,39.9025394
342798142,116.3669527,39.9017412
342798147,116.3623168,39.9017344
342798660,116.3680156,39.8991892
342801778,116.3752305,39.917523
342803620,116.3717342,39.9037362
342803624,116.375288,39.903811
342803653,116.3752167,39.902839
342803804,116.3754148,39.9056282
342806276,116.3972121,39.8714765
342806279,116.4149044,39.8719364
342811206,116.3616815,39.8903239
342819177,116.3854433,39.9003962
342819253,116.3897004,39.9005257
342820541,116.4132551,39.8999623
342820719,116.4141729,39.9021321
342820811,116.4184121,39.9034106
342821095,116.4227941,39.9069815
342821878,116.3675987,39.9138787
342822003,116.3686434,39.9138295
342822008,116.3712143,39.9180492
342822139,116.3749027,39.9176552
342823625,116.3716227,39.910939
342827519,116.370788,39.9301849
342828425,116.36759,39.9285739
342828550,116.370889,39.9278168
342828710,116.3690917,39.9278443
342828746,116.3691007,39.9262858
342829121,116.3671083,39.926098
342835768,116.3757501,39.9315685
342835769,116.3707399,39.9313511
342836138,116.3900969,39.9320767
342836730,116.3784219,39.9317889
342836797,116.3752184,39.9316923
342836968,116.3738206,39.9315062
342837357,116.3941735,39.9319898
342837927,116.3980057,39.9313953
342837974,116.395238,39.9309287
342838205,116.3996012,39.931032
342838703,116.3963409,39.9310734
342845671,116.3735181,39.891368
342943532,116.3473779,39.8819839
342945765,116.3467339,39.8964454
342951403,116.3573307,39.8819765
342952896,116.3679735,39.9056722
342952910,116.3683255,39.898099
342956399,116.3571305,39.8948615
342961666,116.368271,39.8984336
342963014,116.3504647,39.9171515
342965822,116.3583752,39.9269309
342966364,116.35528,39.9268583
343091958,116.4004041,39.9258204
343318089,116.2762473,39.8674006
343318149,116.275102,39.8680513
343318153,116.2762759,39.8658766
343318162,116.2766629,39.8579441
343318165,116.2770586,39.8522121
343318174,116.2775891,39.8522447
343318311,116.2758703,39.8649586
343318313,116.2750608,39.8642027
343318319,116.2614744,39.8645418
343318321,116.2584978,39.8652608
343318462,116.2709121,39.8747498
343318771,116.273461,39.8749583
343318776,116.2719062,39.8755536
343318895,116.2774803,39.8485513
343318900,116.2771537,39.8620483
343318924,116.2787814,39.8630893
343318943,116.2758707,39.8636394
343319005,116.2703662,39.8638802
343319025,116.2773205,39.8614703
343319291,116.2753361,39.8680371
343319651,116.2784985,39.8646681
343320123,116.2806373,39.8644103
343335096,116.483783,39.9790399
343335098,116.4838136,39.9711655
343335099,116.48383,39.9699461
343335393,116.4820258,39.9877872
343437020,116.4447675,39.8831683
343437041,116.4500364,39.8830951
343437148,116.4548384,39.8830184
343437149,116.4553923,39.8830126
343437840,116.4341945,39.8829893
343438113,116.4188579,39.8825654
343438276,116.4145248,39.882438
343438280,116.414682,39.8824442
343438524,116.4221661,39.8827413
345589058,116.4466498,39.920193
345589069,116.4516998,39.9188873
345589071,116.4551869,39.9179899
345589075,116.4557165,39.917803
345589085,116.4634863,39.9151984
345589595,116.4663891,39.9146056
345589597,116.4719155,39.914281
345589965,116.4755023,39.9141761
345589969,116.4786687,39.9141504
345590321,116.481983,39.9141809
345591833,116.3880334,39.8555138
345591834,116.3890995,39.8556142
345591899,116.395012,39.8555821
345592559,116.4071652,39.8717298
345592569,116.4072435,39.87042
345592793,116.4076345,39.8705482
345592795,116.4097625,39.87045
345593375,116.4084747,39.8717686
353120497,116.47736,39.9861144
353121773,116.4904698,39.9905038
353121802,116.4977506,39.9792176
353121828,116.4933746,39.9792046
353122073,116.4836985,39.9873776
353122074,116.4834721,39.9868318
353123490,116.4640953,39.9932964
353344131,116.3312135,39.8917108
353344135,116.3285092,39.891724
353344136,116.3284361,39.8942783
353344147,116.3287608,39.888626
357182346,116.2773396,39.8989605
357183003,116.268364,39.8989659
357183078,116.2727517,39.8989625
358482385,116.2676054,39.8884225
358482454,116.2549647,39.8882412
358482459,116.2676121,39.8881421
358482481,116.2549635,39.8883396
366532722,116.2900109,39.9525958
366532728,116.2897216,39.9564651
366532729,116.2889024,39.9579533
366532730,116.2880992,39.9592616
366532999,116.291135,39.9331466
366533010,116.2899589,39.9481815
366533093,116.2905408,39.9218091
366533094,116.2905795,39.9237021
366533614,116.2901256,39.9348183
366533616,116.2897408,39.9385604
366533619,116.2890004,39.9442225
366533625,116.2887869,39.9559913
366533627,116.2876269,39.9583936
366533630,116.2828419,39.9655795
366533994,116.2823162,39.9662327
366533996,116.280281,39.9707028
366533998,116.2789838,39.9725161
366534000,116.277131,39.9741034
366534001,116.2758816,39.9755481
366534024,116.2773958,39.9727077
366534165,116.2796454,39.9740598
366534579,116.277976,39.9730478
370727707,116.4516707,39.9995012
370727708,116.4513302,39.995737
370953275,116.4568597,39.988726
370953276,116.4565424,39.9957529
370953308,116.4566933,39.992055
371156933,116.3221798,39.9967959
371156965,116.3213315,39.9948172
371156966,116.3208322,39.9967545
371156968,116.320948,39.9983183
371157793,116.3211102,39.9912004
371157932,116.3266973,39.9913615
371158000,116.3098383,39.9907406
373077304,116.4257478,39.8961472
373078419,116.4256277,39.8977199
373078420,116.4305272,39.8971742
373078684,116.4290404,39.8991639
373079268,116.4323213,39.8981187
373079270,116.4323871,39.8971094
373079272,116.4329656,39.8958371
373079273,116.4331669,39.8942559
373079275,116.433136,39.8930916
373079276,116.4329531,39.8929278
373101841,116.4210733,39.8992176
373101847,116.421408,39.8923735
373101859,116.4212311,39.8959875
373101863,116.4214507,39.8922048
373101866,116.4214973,39.8920766
376257135,116.4491852,39.995693
378056970,116.3059465,39.9982089
378057149,116.3070495,39.9935443
378057424,116.3063278,39.9916289
378578366,116.4447458,39.880267
380063289,116.4835782,39.9789581
380063568,116.4835815,39.9790659
380066284,116.4829703,39.9790645
380418838,116.3127872,39.9986084
380422714,116.3158019,39.9978115
380423854,116.3199096,39.9983369
380424589,116.3308149,39.9914889
380424595,116.3341782,39.9915695
380720703,116.2995435,39.9849609
380721361,116.2986181,39.989441
380721367,116.298686,39.9908091
380721894,116.3051105,39.9902074
380721978,116.3054681,39.9851241
380722034,116.3067264,39.9843091
380722038,116.306657,39.9851471
380722048,116.3101011,39.9850294
380723121,116.327909,39.9948926
380724990,116.3140019,39.984027
380724991,116.3139821,39.9845326
380728013,116.2994403,39.9836257
380728015,116.3020377,39.9837065
380728018,116.3034926,39.9837448
380728020,116.3101934,39.9839321
380728023,116.3104098,39.9839359
380731617,116.2980849,39.9839167
380733667,116.2940793,39.9831375
380734197,116.2906788,39.98239
380738601,116.3128146,39.9983872
380738652,116.311599,39.9985523
380744565,116.321508,39.9933529
380747610,116.3890213,39.9523022
380747654,116.3734246,39.952086
380747713,116.4018527,39.9500728
380747750,116.3873933,39.9522782
380747751,116.3874647,39.9500979
380762479,116.3656732,39.9058407
380762591,116.365014,39.9102275
380762702,116.3655262,39.9074492
380762703,116.3677764,39.9075881
380762705,116.3701318,39.9075574
380762717,116.3700607,39.9058313
380763069,116.3702782,39.9096073
380763076,116.370301,39.9109066
380763210,116.3665009,39.9075079
380763582,116.365946,39.9087496
380763596,116.3659849,39.9102273
380763599,116.3660077,39.911515
380763601,116.3659687,39.9123099
380763817,116.3651446,39.9102378
380764147,116.3649942,39.9130117
380764148,116.3627549,39.912754
380764275,116.359533,39.915002
380764276,116.3627594,39.9150795
380764365,116.3627767,39.914
380764413,116.3595679,39.9127655
380764717,116.3602582,39.9116937
380764721,116.3599113,39.9058602
380764725,116.3599518,39.9080407
380764726,116.3571367,39.9080149
380764727,116.3569717,39.9080168
380764736,116.3599189,39.907741
380764784,116.3547769,39.9057523
380765337,116.3753298,39.9046097
380765438,116.3719187,39.9044079
380765439,116.3701541,39.9043681
380765441,116.3701147,39.9056564
380765472,116.3718638,39.9056381
380765488,116.3680273,39.9039834
380765518,116.3701547,39.9040034
380765530,116.372045,39.9027715
380765609,116.3626933,39.907668
380765627,116.3627005,39.9093098
380765651,116.3608086,39.9093407
380765652,116.3649805,39.9091978
383991853,116.3699141,39.9390748
383992119,116.3703582,39.9391077
383992122,116.3715217,39.9401556
383999487,116.3660353,39.9457701
383999628,116.3683504,39.9407393
383999744,116.3667612,39.942101
384000864,116.3729245,39.93963
384000923,116.372428,39.9396282
384005135,116.3703054,39.9401781
384005144,116.3698195,39.9401444
384007936,116.3757581,39.930896
384008474,116.3747406,39.9303638
384008475,116.3757645,39.9303903
384008808,116.3746806,39.9296687
384008816,116.3757988,39.9295891
384009469,116.3775575,39.9334673
384027867,116.3840715,39.944487
384045084,116.418691,39.8976543
384045090,116.4211494,39.8975801
384046157,116.4167722,39.8958677
384057956,116.4114097,39.9169627
384077855,116.3683812,39.8879448
384078559,116.3682604,39.8695834
384107291,116.439381,39.8819835
384108245,116.4388972,39.8846005
384108247,116.4380249,39.8845453
384108475,116.4381927,39.883203
384108904,116.4382065,39.8830846
384109024,116.4398713,39.8831332
384109057,116.4398119,39.8832457
384109146,116.4396895,39.8844159
384109151,116.4390946,39.8844353
384109989,116.4389597,39.8853067
384116166,116.4390809,39.8683692
384127303,116.4240131,39.8643761
384127855,116.4242537,39.864196
384128120,116.424202,39.8646992
384131683,116.4155594,39.8641509
384141122,116.438592,39.8801627
384141888,116.4344005,39.8800774
384142264,116.4340769,39.8849148
384142269,116.4335642,39.8910097
384142919,116.4398476,39.8803723
384175225,116.3939014,39.8694901
384175226,116.3940559,39.869484
384195553,116.3962191,39.8713321
384205870,116.39263,39.8555926
384225733,116.3585548,39.9288191
384225738,116.3584938,39.9297758
384228652,116.3615716,39.9298098
384252084,116.4991626,39.8693306
384252093,116.4991902,39.8563929
384252717,116.4939205,39.8628611
384253849,116.4961488,39.8542208
384253852,116.499243,39.8596
384253856,116.4941373,39.859725
384253962,116.4978292,39.8693486
384253963,116.4987777,39.8694834
384254556,116.491468,39.8642973
384255273,116.4909528,39.8696367
384255274,116.4926973,39.8694604
384256249,116.4400437,39.8794081
384256250,116.4397989,39.8797782
384256251,116.4395494,39.8754316
384256423,116.4476626,39.8734368
384256551,116.4485222,39.8730495
384256552,116.4484708,39.8748845
384257037,116.4469265,39.877242
384257039,116.4468486,39.8802549
384257051,116.4458443,39.878543
384257052,116.4458702,39.8802607
384257148,116.4498434,39.8721267
384257153,116.446428,39.8719626
384257161,116.4491316,39.8723578
384257164,116.4498707,39.8730298
384258004,116.4284202,39.914253
384270746,116.4431426,39.907314
384270748,116.4431154,39.9090307
384270751,116.443124,39.9104576
384270753,116.4431151,39.9119846
384282196,116.3734673,39.8939159
384294669,116.4250397,39.885313
384305313,116.4233533,39.8894281
384319917,116.3915846,39.8753323
384319920,116.394123,39.8754029
384341181,116.3034875,39.8830686
384341185,116.2942504,39.8795034
384341251,116.3057088,39.8840267
384341253,116.3103888,39.8860162
384342231,116.3201851,39.8886718
384342232,116.3196207,39.8886696
384342233,116.3188233,39.8886375
384342236,116.3150659,39.8879494
384838500,116.3944137,39.9967236
384838726,116.4014555,39.9973571
384838727,116.4110253,39.9974824
385028070,116.4929328,39.9866993
385035406,116.3573887,39.8850768
385035414,116.3614307,39.8852291
385035441,116.3609492,39.8819985
385035448,116.3609805,39.8829104
385035449,116.3611777,39.8842689
385035452,116.3616773,39.8870507
385035507,116.3668762,39.8852194
385035508,116.3664428,39.887816
385036282,116.370652,39.8799547
385036289,116.3717519,39.8799235
385036295,116.3695616,39.8802216
385036300,116.3696529,39.8818362
385036387,116.3623735,39.8975341
385036790,116.359477,39.8956547
385036791,116.3598929,39.895625
385036868,116.3584765,39.9018522
385036873,116.3623116,39.9018959
385036934,116.3548072,39.9028459
385036940,116.3604102,39.8994211
385036941,116.3604837,39.8996216
385036942,116.3623831,39.8996606
385074789,116.4547817,39.8801688
385075868,116.358517,39.9309447
385076012,116.3529685,39.9310704
385076077,116.3586131,39.9310732
385076188,116.3579274,39.9334997
385076214,116.3529371,39.9335077
385076217,116.3577581,39.9353086
385076227,116.3528185,39.9350872
385076330,116.3526979,39.9365726
385076459,116.3579484,39.9356206
385076480,116.3576055,39.9409121
385076481,116.3574079,39.9429384
385076482,116.3571467,39.9435458
385076483,116.3568494,39.9441616
385076787,116.3586003,39.9325562
385076831,116.3525537,39.938212
385076867,116.3565249,39.9377801
385076868,116.3579368,39.9377388
385076890,116.3612779,39.938054
385076962,116.362243,39.9369747
385076972,116.3579448,39.9369518
385077826,116.3579063,39.9340094
385078029,116.3620835,39.9341241
385078345,116.3621954,39.9355299
385078379,116.3618679,39.932021
385081647,116.3621627,39.8920054
385103470,116.4146327,39.8802436
385104407,116.3929205,39.8796294
387155259,116.2773209,39.9116029
387155267,116.3043485,39.9073152
387155276,116.3060936,39.9062382
387155277,116.3060901,39.906119
387155281,116.3065425,39.9053801
387155347,116.3023428,39.90624
387155351,116.3019351,39.9069513
387155354,116.3041543,39.9073225
387155357,116.3011084,39.9062601
387155358,116.3011223,39.9061266
387155360,116.3017471,39.9054844
387155364,116.3041626,39.9050633
387155377,116.3022817,39.9061191
387155378,116.3043361,39.9050512
387155384,116.3073502,39.9061161
387156704,116.2961125,39.9062645
387156726,116.2961348,39.9117356
387156751,116.2889213,39.9011882
387156753,116.2942421,39.9012101
387156755,116.2942679,39.8997944
387156756,116.2943279,39.9057928
387156766,116.2925427,39.905615
387156767,116.2924998,39.9011969
387156770,116.2960274,39.8959752
387156772,116.2960837,39.9059733
388002830,116.4468822,39.9931249
388002831,116.4467866,39.9947791
388003039,116.4419652,39.9936204
388003082,116.4469707,39.9954892
388003526,116.4513163,39.9956014
388003720,116.4434112,39.9958665
388003788,116.4439755,39.9951209
388003950,116.4459092,39.9954645
388003966,116.4442724,39.997585
388004806,116.4412254,39.9947027
388004838,116.4424635,39.9964739
388004839,116.4409428,39.9941996
388005016,116.4434477,39.9979798
388005130,116.4445322,39.9987157
388552422,116.4352868,39.9582927
388552429,116.4353189,39.9569191
390934099,116.3570813,39.9026233
390934104,116.370954,39.9263013
390934143,116.4154682,39.8898004
390934174,116.4203041,39.9156932
390934176,116.4062073,39.886899
390934195,116.4255283,39.8993212
390934199,116.3575952,39.9025811
390934223,116.353641,39.916949
390934224,116.3536405,39.9170863
390934227,116.3540098,39.9223236
390934228,116.3540106,39.9224157
390934259,116.3614932,39.9292081
390990636,116.3680709,39.9026639
390990637,116.4199056,39.9229233
391662683,116.4369238,39.9936426
391662700,116.435277,39.9931949
391663079,116.4311258,39.9922926
391663322,116.4263097,39.9880204
391663323,116.4287523,39.9880802
391663327,116.4313108,39.9880147
391663762,116.4386287,39.9869623
393582069,116.4392252,39.9937218
393582073,116.4392041,39.9941643
393582110,116.4405647,39.9935226
393582123,116.4402522,39.9939067
393583156,116.4263519,39.9874976
393583465,116.4261586,39.9754764
393586060,116.4565319,39.9978627
393586185,116.4551391,39.997866
393586187,116.4540491,39.9982387
393586190,116.4528288,39.9978646
393658123,116.439815,39.9921436
400897255,116.2884434,39.9665901
400897257,116.2909005,39.9668577
400897259,116.2934087,39.9671253
400897303,116.2838015,39.9656221
400897361,116.3000288,39.9777108
400897430,116.3035069,39.978849
401364128,116.4714321,39.964398
401367105,116.4457719,39.9540494
403081240,116.4850702,39.9905343
403081253,116.4847942,39.9894288
403081277,116.488982,39.9929865
418063786,116.4405115,39.9399121
418726792,116.4662442,39.9037864
418726793,116.4718197,39.9067258
418726800,116.466269,39.9067904
419328821,116.3966311,39.8036078
419328822,116.4102805,39.8040378
419328824,116.4102937,39.8038448
428834798,116.4713425,39.8781268
453047915,116.4278807,39.9261478
453047917,116.4252685,39.9229771
453047918,116.4224326,39.9322153
453047919,116.4257862,39.9322251
453047921,116.4198364,39.9268409
453047922,116.4197017,39.927832
453047935,116.4258372,39.9279387
453047936,116.4258025,39.926096
453047945,116.4227618,39.9262058
453047960,116.4227563,39.9279062
453047962,116.4232509,39.9279167
453047965,116.4240188,39.9279308
453047968,116.4227761,39.9269117
453047971,116.4224924,39.9278963
453047974,116.4218131,39.9278704
453047976,116.4207384,39.9278517
453047985,116.421839,39.9261775
453047988,116.4207529,39.9261677
453047994,116.4218062,39.926899
453047997,116.4207487,39.9268733
453048025,116.4224652,39.9283682
453048028,116.422436,39.9314073
453048031,116.4240101,39.9283673
453048061,116.4232349,39.9283575
459580275,116.373081,39.8970154
459580978,116.3755341,39.8971725
459582626,116.3683755,39.896602
466948183,116.4311797,39.9969715
466948184,116.417949,39.9922469
466948186,116.4241821,39.9970011
466948187,116.4183578,39.9973995
467702156,116.3341729,39.8959669
467702157,116.3339357,39.8945439
467702760,116.3333708,39.8910758
471512195,116.2728694,39.9232794
471512196,116.2729099,39.9255951
482830990,116.4761551,39.9326205
491028805,116.440691,39.9416813
491031260,116.4407946,39.9452339
491031265,116.4413268,39.9440983
491864177,116.4267235,39.9169526
491864178,116.4281041,39.9170421
491864181,116.4228832,39.9127731
491864182,116.4228812,39.9114392
491864183,116.4252814,39.9107404
491864184,116.4263485,39.9107356
491864186,116.4286053,39.9098185
491864187,116.4272359,39.9097922
493889823,116.2632818,39.9025755
494265005,116.3051849,39.9744559
494265012,116.3047754,39.9837659
494274731,116.3076117,39.9838613
494282824,116.3186011,39.9841569
494282827,116.3190684,39.9749319
494296089,116.3107687,39.9795163
494296099,116.3272751,39.9797784
494296105,116.3188198,39.9796948
506667785,116.4495674,39.9052331
508591660,116.2774282,39.9651747
511980201,116.3592504,39.9856332
511980288,116.3634542,39.9805208
511980289,116.3635629,39.9804723
511980348,116.3735888,39.9807405
511980744,116.411325,39.9974075
528582912,116.4943119,39.8684614
528582913,116.4992051,39.8683668
528584398,116.4940977,39.8572986
528584401,116.4943322,39.8595897
528584403,116.4967156,39.8571273
528584404,116.4967327,39.8596068
528585143,116.4992224,39.8571276
528585694,116.4888695,39.8559784
528585752,116.4885016,39.8550782
528590722,116.4926837,39.892051
528591014,116.4926948,39.899587
528591247,116.4966291,39.8995936
528593349,116.4556997,39.8993592
528593351,116.4611369,39.8993513
528593510,116.4766062,39.8957689
528594707,116.4771728,39.8780935
528594798,116.4837926,39.8742172
528594944,116.4900051,39.8744067
528594947,116.4875341,39.8746388
528594949,116.4838706,39.8748703
528595058,116.4919438,39.8775092
528595353,116.4928226,39.8715056
528595354,116.4928877,39.87383
528595355,116.4932432,39.874898
528596497,116.4903187,39.8700255
528596507,116.4899129,39.8707612
528596558,116.4894264,39.8700744
528596564,116.4898873,39.8708819
528596772,116.4899118,39.8722236
528596782,116.4928596,39.8721178
528596865,116.4808559,39.8562185
528597283,116.4878787,39.8526565
528597294,116.4955863,39.8512991
528597457,116.4960125,39.8528635
528597468,116.4805717,39.8541745
528597548,116.4866771,39.8514309
528597571,116.4978265,39.8461131
528597594,116.4968137,39.8441164
528597595,116.4967608,39.8460646
528597769,116.4874238,39.8511673
528597793,116.4798251,39.8498945
528597835,116.4825585,39.8532052
528598158,116.4959809,39.846138
528598171,116.4977321,39.8480637
528663826,116.4494307,39.9611912
528665068,116.4511233,39.9600849
528781825,116.3830142,39.9880724
528782173,116.3830808,39.9867579
528782778,116.3852693,39.9964771
528782788,116.3857086,39.9881422
528783344,116.3799,39.9892561
528783434,116.3743366,39.9891094
528820588,116.3757399,39.9891634
528820598,116.3755619,39.9927374
528820644,116.3799346,39.9867314
528820657,116.3798678,39.9927599
528821082,116.3807392,39.996439
528821551,116.3742116,39.9962182
528822725,116.406507,39.9974419
528823018,116.4105815,39.9945829
528823400,116.4059145,39.9946736
528825978,116.42416,39.9922912
528839557,116.4247292,39.9879656
528845406,116.4112993,39.9741977
