116.3285234,39.9098111,116.3290074,39.9086603
116.3471527,39.9638588,116.3473446,39.9598375
116.3473067,39.9671179,116.3473428,39.9653029
116.3638695,39.966728,116.3639092,39.9662639
116.3638695,39.966728,116.3626204,39.9667009
116.315387,39.9062149,116.315548,39.9065059
116.315387,39.9062149,116.3150712,39.9062164
116.3150712,39.9062164,116.3150804,39.9060814
116.3150712,39.9062164,116.3107059,39.9062558
116.3107059,39.9062558,116.3107057,39.9061319
116.3107059,39.9062558,116.3090233,39.9062577
116.3107059,39.9062558,116.3107055,39.9065563
116.3227946,39.9096329,116.3243861,39.9096129
116.3227946,39.9096329,116.3225308,39.9096496
116.3227946,39.9096329,116.3228033,39.9076792
116.3639092,39.9662639,116.3641188,39.9639986
116.3639092,39.9662639,116.3640428,39.9662665
116.3285085,39.9169027,116.3332298,39.9169742
116.3285085,39.9169027,116.3284494,39.9127273
116.3285085,39.9169027,116.3332318,39.916863
116.3285085,39.9169027,116.3285531,39.9215053
116.3388295,39.9170486,116.3386791,39.9170469
116.3388295,39.9170486,116.3403128,39.9170185
116.3388295,39.9170486,116.3388229,39.9171294
116.3471769,39.9170618,116.344767,39.9170202
116.3471769,39.9170618,116.3499973,39.9170535
116.3471769,39.9170618,116.3471983,39.9169485
116.3471769,39.9170618,116.3471779,39.9171354
116.3499229,39.9277429,116.3500414,39.9287671
116.3499229,39.9277429,116.349625,39.9353617
116.3493741,39.9402687,116.350102,39.9434971
116.3493741,39.9402687,116.3523304,39.943008
116.3501458,39.9476852,116.3502271,39.9483618
116.3501458,39.9476852,116.3490723,39.953105
116.3490214,39.9542929,116.3491435,39.9548478
116.3490214,39.9542929,116.3488127,39.9599117
116.3488127,39.9599117,116.3486569,39.9625623
116.4102914,39.993712,116.4107068,39.9937161
116.4102914,39.993712,116.4085654,39.9894905
116.3945787,39.9933535,116.3947859,39.9932058
116.3945787,39.9933535,116.3946049,39.9900848
116.3945787,39.9933535,116.3943129,39.9933454
116.397173,39.9920935,116.3972082,39.9886984
116.397173,39.9920935,116.3971886,39.9932535
116.397173,39.9920935,116.3991379,39.9908431
116.397173,39.9920935,116.3948143,39.9920189
116.3991379,39.9908431,116.4001572,39.9908267
116.3991379,39.9908431,116.3972082,39.9886984
116.3991379,39.9908431,116.397173,39.9920935
116.394698,39.9885124,116.3947152,39.9882112
116.394698,39.9885124,116.3951139,39.9885771
116.394698,39.9885124,116.392423,39.9884376
116.3971886,39.9932535,116.3982942,39.9933848
116.3971886,39.9932535,116.397173,39.9920935
116.3972082,39.9886984,116.397173,39.9920935
116.3972082,39.9886984,116.3951139,39.9885771
116.3972082,39.9886984,116.3991379,39.9908431
116.4040694,39.9870136,116.4060821,39.987074
116.4289147,39.9877395,116.4295233,39.9875856
116.4289147,39.9877395,116.4295304,39.9877472
116.4416847,39.9840231,116.4425205,39.9835043
116.4581358,39.9732944,116.4586365,39.972639
116.4581358,39.9732944,116.4582888,39.9731871
116.4832531,39.9534269,116.4833045,39.953882
116.4832531,39.9534269,116.4768056,39.9612205
116.4836719,39.9516501,116.4832531,39.9534269
116.4839581,39.940583,116.4839535,39.9460738
116.2686859,39.919551,116.2694824,39.9195489
116.2686859,39.919551,116.2687975,39.9186211
116.2682644,39.9206764,116.2696265,39.9206677
116.2682644,39.9206764,116.2686859,39.919551
116.4053914,39.9476591,116.4065022,39.947717
116.4053672,39.9477768,116.4046816,39.9478566
116.4053672,39.9477768,116.3980371,39.9477018
116.4262973,39.9476782,116.4271779,39.9467585
116.4206977,39.9071039,116.4206952,39.9069451
116.4206977,39.9071039,116.4189377,39.9070814
116.434823,39.9072277,116.434771,39.907075
116.434823,39.9072277,116.43483,39.9073186
116.434823,39.9072277,116.4302202,39.9072327
116.4441203,39.9071643,116.4441178,39.9070359
116.4441203,39.9071643,116.4376438,39.9072079
116.4005425,39.9116148,116.4010405,39.9116304
116.4005425,39.9116148,116.4005231,39.9119989
116.4005425,39.9116148,116.4005796,39.9106513
116.4047536,39.9171376,116.4036923,39.9170837
116.4047536,39.9171376,116.4058087,39.9171832
116.4047536,39.9171376,116.4048581,39.9180242
116.3955127,39.9137358,116.3967258,39.913772
116.3967258,39.913772,116.3966409,39.9157257
116.3967258,39.913772,116.397381,39.9137976
116.3967258,39.913772,116.3955127,39.9137358
116.3967258,39.913772,116.3968246,39.911373
116.4004361,39.9138882,116.3990678,39.9138384
116.4004361,39.9138882,116.4009101,39.9139032
116.4004361,39.9138882,116.4005231,39.9119989
116.4004361,39.9138882,116.4003776,39.9152723
116.4116106,39.9141866,116.4115891,39.9148007
116.4116106,39.9141866,116.4081784,39.914139
116.4116106,39.9141866,116.4132749,39.9141923
116.4116106,39.9141866,116.4116808,39.912776
116.4203698,39.9141931,116.4185083,39.9141685
116.4203698,39.9141931,116.4205025,39.9141514
116.4203698,39.9141931,116.420416,39.9135372
116.4113816,39.9173925,116.4114097,39.9169627
116.4113816,39.9173925,116.4112851,39.9227568
116.4113816,39.9173925,116.4102026,39.9173545
116.4478707,39.955964,116.4487511,39.9567641
116.4487223,39.9560376,116.4478707,39.955964
116.4487223,39.9560376,116.4493532,39.955605
116.4487511,39.9567641,116.4501915,39.9580911
116.4487511,39.9567641,116.4488182,39.956176
116.4501915,39.9580911,116.4628542,39.9694099
116.4511862,39.9591635,116.448726,39.9578452
116.4511862,39.9591635,116.4473024,39.9556562
116.4473024,39.9556562,116.4436855,39.9523694
116.4473024,39.9556562,116.4467396,39.9557935
116.44782,39.9566013,116.4487223,39.9560376
116.4467396,39.9557935,116.4466687,39.9558534
116.4467396,39.9557935,116.4469226,39.9560776
116.4466766,39.9573286,116.4473656,39.9568859
116.4468006,39.9574926,116.4448781,39.9587701
116.4468006,39.9574926,116.4467706,39.9576536
116.4475454,39.9569986,116.4468006,39.9574926
116.448104,39.9566269,116.4475454,39.9569986
116.448104,39.9566269,116.4518925,39.9606115
116.4488182,39.956176,116.448104,39.9566269
116.4507311,39.9551084,116.4501623,39.9552979
116.4507311,39.9551084,116.4508661,39.9552162
116.4134008,39.9212191,116.4133937,39.9221455
116.4205538,39.910715,116.4207098,39.9106965
116.4205538,39.910715,116.4179336,39.9106979
116.4205538,39.910715,116.4206856,39.9088352
116.4204506,39.912862,116.4205834,39.9128554
116.4204506,39.912862,116.4165482,39.9128088
116.4204506,39.912862,116.4205538,39.910715
116.4201576,39.9177719,116.4202929,39.9177705
116.4201576,39.9177719,116.4203041,39.9156932
116.4200322,39.9205644,116.4201663,39.9205724
116.4200322,39.9205644,116.4201576,39.9177719
116.3882619,39.9812361,116.387202,39.9812017
116.3882619,39.9812361,116.3884923,39.9811752
116.3882619,39.9812361,116.3880413,39.9858229
116.391715,39.9809118,116.3921462,39.9813649
116.391715,39.9809118,116.394445,39.981022
116.391715,39.9809118,116.3903609,39.9816928
116.394445,39.981022,116.3939967,39.9814223
116.394445,39.981022,116.3995911,39.9830139
116.394445,39.981022,116.391715,39.9809118
116.4011781,39.9816984,116.4010286,39.9816965
116.4011781,39.9816984,116.4011774,39.981595
116.4039799,39.981761,116.4039238,39.9816734
116.4039799,39.981761,116.4050336,39.9834874
116.4039799,39.981761,116.4026049,39.9817303
116.3995911,39.9830139,116.3988518,39.9829914
116.3995911,39.9830139,116.3999346,39.9830599
116.3995911,39.9830139,116.394445,39.981022
116.3995911,39.9830139,116.3953726,39.9859848
116.3939967,39.9814223,116.394445,39.981022
116.3939967,39.9814223,116.3921952,39.9830032
116.3939967,39.9814223,116.3921462,39.9813649
116.3921462,39.9813649,116.391715,39.9809118
116.3921462,39.9813649,116.3939967,39.9814223
116.3921462,39.9813649,116.3921952,39.9830032
116.3902216,39.9844764,116.3908819,39.9841473
116.3902216,39.9844764,116.3946725,39.9860199
116.3902216,39.9844764,116.3903609,39.9816928
116.3946725,39.9860199,116.3902216,39.9844764
116.3946725,39.9860199,116.395087,39.9857351
116.3946725,39.9860199,116.395039,39.9862678
116.3953726,39.9859848,116.395039,39.9862678
116.3953726,39.9859848,116.395087,39.9857351
116.3953726,39.9859848,116.3995911,39.9830139
116.375946,39.9475266,116.3754448,39.9476317
116.375946,39.9475266,116.3697089,39.9474796
116.3980371,39.9477018,116.3944993,39.9476649
116.429338,39.9096974,116.4289237,39.9083976
116.429338,39.9096974,116.4294654,39.9083223
116.420821,39.9036864,116.4208264,39.9035773
116.420821,39.9036864,116.4184121,39.9034106
116.3934635,39.8982538,116.3934817,39.8987479
116.4004262,39.8993163,116.4006501,39.8994318
116.4004262,39.8993163,116.4019284,39.8993432
116.4004262,39.8993163,116.4004611,39.8987689
116.4054759,39.8994584,116.4054817,39.8988502
116.4054759,39.8994584,116.4057051,39.8994712
116.4108863,39.9321558,116.4109767,39.932159
116.4108863,39.9321558,116.4109521,39.9311858
116.4195114,39.9322266,116.4197043,39.9322183
116.4195114,39.9322266,116.4195725,39.9312763
116.427141,39.932228,116.4274878,39.9318781
116.4286887,39.9322374,116.4304239,39.9322423
116.4286887,39.9322374,116.4286861,39.9323482
116.4025943,39.9319029,116.402742,39.928492
116.4025943,39.9319029,116.4026935,39.9319034
116.4022176,39.9394693,116.402333,39.9393541
116.4022176,39.9394693,116.3952106,39.9394176
116.4022176,39.9394693,116.4023432,39.9378071
116.3897402,39.9387626,116.3898366,39.9369575
116.3897402,39.9387626,116.3878702,39.9392932
116.3897402,39.9387626,116.3952106,39.9394176
116.3086064,39.9311234,116.3086055,39.9336754
116.3086064,39.9311234,116.3082537,39.9311255
116.3137272,39.9311044,116.3136888,39.9310056
116.3137272,39.9311044,116.3137318,39.9341229
116.3137272,39.9311044,116.3086064,39.9311234
116.3275909,39.9311142,116.3275994,39.9310155
116.3275909,39.9311142,116.3273793,39.9329642
116.3275909,39.9311142,116.3239675,39.931101
116.3332555,39.9311185,116.3332547,39.9310212
116.3332555,39.9311185,116.3309068,39.9311375
116.3332555,39.9311185,116.3332627,39.9345334
116.3433507,39.9310731,116.3433517,39.9309759
116.3433507,39.9310731,116.3433508,39.9312125
116.3433507,39.9310731,116.3404557,39.9311208
116.3473555,39.9310609,116.3446702,39.9310673
116.3473555,39.9310609,116.3465845,39.9361708
116.3617734,39.9311321,116.3586131,39.9310732
116.3617734,39.9311321,116.3617621,39.9309863
116.366768,39.931361,116.3667815,39.9312202
116.366768,39.931361,116.366793,39.9321841
116.366768,39.931361,116.3619079,39.9311512
116.3706008,39.9314618,116.3707399,39.9313511
116.3706008,39.9314618,116.366768,39.931361
116.3738596,39.9316526,116.3738206,39.9315062
116.3738596,39.9316526,116.3706008,39.9314618
116.3767229,39.9317342,116.3765707,39.9334152
116.3767229,39.9317342,116.3752184,39.9316923
116.373703,39.9466787,116.3738701,39.9467098
116.373703,39.9466787,116.3732904,39.9433199
116.3724976,39.9483094,116.3728822,39.9470899
116.3724976,39.9483094,116.3719798,39.9477688
116.3726378,39.9496279,116.3724976,39.9483094
116.3875497,39.9477585,116.387072,39.9477533
116.3875497,39.9477585,116.3875259,39.9473865
116.3875497,39.9477585,116.3875286,39.9483074
116.3839776,39.9477155,116.3778339,39.9476721
116.3839776,39.9477155,116.3834721,39.947575
116.309828,39.990832,116.3096863,39.990826
116.309828,39.990832,116.3092875,39.9957988
116.326695,39.991455,116.3266973,39.9913615
116.326695,39.991455,116.3236681,39.991346
116.3733343,39.9600558,116.3730942,39.9593761
116.3733343,39.9600558,116.3731629,39.9506561
116.3674038,39.9858095,116.3709266,39.9856119
116.3660573,39.9859732,116.3666359,39.9859803
116.3660573,39.9859732,116.3674038,39.9858095
116.4194138,39.9395643,116.41953,39.9395646
116.4194138,39.9395643,116.4195596,39.9350353
116.4269228,39.9396016,116.4271645,39.9393756
116.4191892,39.9480266,116.4192214,39.9469033
116.4191892,39.9480266,116.41931,39.9480297
116.455888,39.9400348,116.4552998,39.9400332
116.455888,39.9400348,116.4559025,39.9422661
116.466617,39.9324698,116.4665314,39.9324696
116.466617,39.9324698,116.4687203,39.9364875
116.4558406,39.9323044,116.4558388,39.9324512
116.4558406,39.9323044,116.4609557,39.9323214
116.4028883,39.9258827,116.4012749,39.9258423
116.4028883,39.9258827,116.404469,39.925912
116.4028883,39.9258827,116.4028246,39.9283518
116.449288,39.9399723,116.4462638,39.9399483
116.449288,39.9399723,116.4492875,39.9398688
116.449288,39.9399723,116.4492929,39.9411536
116.4559674,39.9122122,116.4554328,39.912209
116.4559674,39.9122122,116.4558919,39.9143716
116.4559045,39.9457205,116.4552834,39.9457048
116.4559045,39.9457205,116.4564082,39.9457607
116.4559045,39.9457205,116.4559288,39.946028
116.468777,39.9667626,116.4682625,39.9663756
116.468777,39.9667626,116.4684467,39.9670547
116.4731405,39.9706832,116.4732225,39.9706401
116.4731405,39.9706832,116.468777,39.9667626
116.4731405,39.9706832,116.4705674,39.9723677
116.4835284,39.9486397,116.4835373,39.9438086
116.4753841,39.9766775,116.474692,39.9771386
116.4753841,39.9766775,116.473655,39.9751304
116.4753841,39.9766775,116.4779186,39.9750498
116.4558308,39.9274554,116.4558367,39.9281546
116.4558308,39.9274554,116.4578419,39.9274501
116.4610619,39.9324533,116.460967,39.9324544
116.4610619,39.9324533,116.4610212,39.933674
116.4608498,39.9280488,116.4608994,39.9257054
116.4608498,39.9280488,116.4608282,39.9306289
116.4608498,39.9280488,116.4588558,39.927603
116.4608498,39.9280488,116.4623166,39.9284245
116.4313674,39.9255377,116.4313342,39.9262529
116.4313674,39.9255377,116.4326596,39.9255469
116.4313674,39.9255377,116.4314339,39.9231176
116.4313674,39.9255377,116.4284293,39.9256321
116.4345463,39.9255603,116.4326596,39.9255469
116.4345463,39.9255603,116.435273,39.9255671
116.4345463,39.9255603,116.4343108,39.9262855
116.4345463,39.9255603,116.4344916,39.9228371
116.4375595,39.925585,116.436194,39.9255761
116.4375595,39.925585,116.4398707,39.9255822
116.4375595,39.925585,116.4375611,39.9273161
116.4398707,39.9255822,116.4399335,39.9219408
116.4398707,39.9255822,116.4375595,39.925585
116.4398707,39.9255822,116.4441243,39.9255998
116.4398707,39.9255822,116.4401723,39.9283247
116.44425,39.9255997,116.4441243,39.9255998
116.44425,39.9255997,116.4458153,39.9255927
116.44425,39.9255997,116.444265,39.9297628
116.4399335,39.9219408,116.4399253,39.9218303
116.4399335,39.9219408,116.4360151,39.9226245
116.4399335,39.9219408,116.4398707,39.9255822
116.4442705,39.9322818,116.4442766,39.9324216
116.4442705,39.9322818,116.4449084,39.9322703
116.4443301,39.9399381,116.4441984,39.9399374
116.4443301,39.9399381,116.4443347,39.9411382
116.4443437,39.9443334,116.4462952,39.9445468
116.4443437,39.9443334,116.4442161,39.946194
116.4440395,39.9461968,116.4442161,39.946194
116.4440395,39.9461968,116.4442335,39.9452584
116.4704488,39.9527914,116.4704091,39.9529251
116.4704488,39.9527914,116.4704725,39.9526767
116.4704488,39.9527914,116.4676898,39.951871
116.4676898,39.951871,116.4651529,39.9510556
116.4676898,39.951871,116.4676577,39.9519832
116.4651529,39.9510556,116.465121,39.9511553
116.4651529,39.9510556,116.465145,39.9509516
116.4651529,39.9510556,116.4622479,39.9501167
116.4558862,39.9480762,116.4558909,39.9482803
116.4558862,39.9480762,116.4557866,39.9480494
116.4493104,39.9469533,116.4553521,39.9478652
116.4493104,39.9469533,116.4493027,39.945647
116.4493104,39.9469533,116.4493077,39.9470409
116.4597808,39.9586053,116.4598434,39.9585686
116.4597808,39.9586053,116.4577952,39.9599338
116.4597808,39.9586053,116.4562417,39.9554121
116.4559093,39.9425347,116.4558994,39.9439736
116.4559093,39.9425347,116.46271,39.9430205
116.4557131,39.9178844,116.4557133,39.9179792
116.4557131,39.9178844,116.4553166,39.9180953
116.4558919,39.9143716,116.4558156,39.9157789
116.4558919,39.9143716,116.4556455,39.9149901
116.4560984,39.9091455,116.4559744,39.9104658
116.4558787,39.9501227,116.4556559,39.9503874
116.4558787,39.9501227,116.4557236,39.9508908
116.4958798,39.9347876,116.4960018,39.9348238
116.4958798,39.9347876,116.4959444,39.9333287
116.489314,39.9329221,116.4893947,39.932945
116.489314,39.9329221,116.4893603,39.9322757
116.4723082,39.9298801,116.4721529,39.9298726
116.4723082,39.9298801,116.472338,39.9323537
116.4721506,39.9297275,116.4723036,39.9297303
116.4721506,39.9297275,116.4665755,39.9294755
116.4721506,39.9297275,116.4720933,39.926912
116.4723397,39.9324953,116.4721954,39.9324948
116.4785068,39.9299998,116.4771361,39.929981
116.4785068,39.9299998,116.4786611,39.9300034
116.4785068,39.9299998,116.4786492,39.9268619
116.4771361,39.929981,116.4758619,39.9299446
116.4771361,39.929981,116.4785068,39.9299998
116.4771361,39.929981,116.4771121,39.9322432
116.4758619,39.9299446,116.4771361,39.929981
116.4758619,39.9299446,116.4723082,39.9298801
116.4758619,39.9299446,116.4761291,39.9323465
116.4442578,39.9215777,116.444119,39.9215874
116.4442578,39.9215777,116.444254,39.9235269
116.4465909,39.920324,116.4466498,39.920193
116.4465909,39.920324,116.4466856,39.9214863
116.4467117,39.9220574,116.448951,39.9219866
116.4467117,39.9220574,116.4442578,39.9215777
116.4608701,39.9213663,116.455721,39.9213863
116.4608701,39.9213663,116.4634501,39.9213326
116.4608701,39.9213663,116.4608683,39.9218919
116.4856164,39.9142401,116.4862319,39.9141527
116.4856164,39.9142401,116.4898659,39.9143471
116.4819791,39.9142795,116.4812216,39.9143796
116.4819791,39.9142795,116.4786684,39.9142133
116.4786684,39.9142133,116.4786687,39.9141504
116.4786684,39.9142133,116.4786677,39.9143333
116.4786684,39.9142133,116.4755044,39.9142385
116.4755044,39.9142385,116.4755023,39.9141761
116.4755044,39.9142385,116.475508,39.9143432
116.4755044,39.9142385,116.4719157,39.9143575
116.4719157,39.9143575,116.4718089,39.914359
116.4719157,39.9143575,116.4719177,39.9144571
116.4664038,39.9146811,116.4663891,39.9146056
116.4664038,39.9146811,116.4664226,39.9147769
116.4664038,39.9146811,116.4634393,39.9152869
116.4634393,39.9152869,116.4634144,39.9152095
116.4634393,39.9152869,116.4634404,39.9153926
116.4634393,39.9152869,116.4557131,39.9178844
116.455687,39.9428882,116.4556987,39.9435691
116.4555178,39.9359967,116.4553012,39.9353675
116.4555178,39.9359967,116.4554826,39.9291582
116.4555494,39.9498101,116.4555225,39.9367151
116.455243,39.9510421,116.4552275,39.9505413
116.455243,39.9510421,116.4555494,39.9498101
116.4556559,39.9503874,116.4556261,39.9505309
116.4556261,39.9505309,116.4557236,39.9508908
116.4556261,39.9505309,116.455406,39.9511173
116.455406,39.9511173,116.4501623,39.9552979
116.455406,39.9511173,116.4501915,39.9580911
116.4557236,39.9508908,116.4556219,39.951193
116.4556219,39.951193,116.4584106,39.9516246
116.4556219,39.951193,116.4547556,39.9524637
116.4513683,39.9451745,116.4513528,39.9436912
116.4513683,39.9451745,116.4493087,39.9448699
116.4513683,39.9451745,116.4552834,39.9457048
116.4786611,39.9300034,116.4785068,39.9299998
116.4786611,39.9300034,116.4787036,39.9323714
116.4786611,39.9300034,116.4807028,39.9300925
116.4841774,39.9325092,116.4834819,39.9325046
116.4841774,39.9325092,116.4841734,39.9327636
116.4837142,39.9395822,116.483537,39.9389913
116.4837142,39.9395822,116.4837242,39.9297131
116.4752049,39.9623004,116.472582,39.9640265
116.4752049,39.9623004,116.4748548,39.9627555
116.483027,39.9534262,116.4837153,39.9491334
116.4688425,39.9750774,116.4658293,39.972605
116.4688425,39.9750774,116.4511862,39.9591635
116.4836822,39.9112532,116.48362,39.9088023
116.4836822,39.9112532,116.4835135,39.9094032
116.48362,39.9088023,116.483591,39.9049881
116.48362,39.9088023,116.4834375,39.9079141
116.4836252,39.887173,116.483491,39.8869547
116.4836252,39.887173,116.4836159,39.8864946
116.483633,39.882798,116.4836295,39.8813616
116.48362,39.8776873,116.4832046,39.8731715
116.4812927,39.8613807,116.4809724,39.8607667
116.4812927,39.8613807,116.4803328,39.8554411
116.4803328,39.8554411,116.4796188,39.8509959
116.4796188,39.8509959,116.4793235,39.8503794
116.4796188,39.8509959,116.4763178,39.8439902
116.4763178,39.8439902,116.4745256,39.8428801
116.4763178,39.8439902,116.4730243,39.8414721
116.4622121,39.8344898,116.4567484,39.8325259
116.4567484,39.8325259,116.4557375,39.8325486
116.4567484,39.8325259,116.4499975,39.8316928
116.3229152,39.8293845,116.3161635,39.8293749
116.2945688,39.8293786,116.2879834,39.8294138
116.2825624,39.8316871,116.2823323,39.8319837
116.2823323,39.8319837,116.2819777,39.8328513
116.2823323,39.8319837,116.2789721,39.8418969
116.2758611,39.8676472,116.2707346,39.8781873
116.2693764,39.8817587,116.2694681,39.8821236
116.2693764,39.8817587,116.2686986,39.8837546
116.2686986,39.8837546,116.2686835,39.8849879
116.2686986,39.8837546,116.2681243,39.8901997
116.2681243,39.8901997,116.2681429,39.8929764
116.2683467,39.941276,116.2687643,39.9423437
116.2683467,39.941276,116.2693968,39.9497238
116.2693968,39.9497238,116.269697,39.9514411
116.2692258,39.9677658,116.281837,39.9760324
116.2936802,39.9835573,116.2973189,39.9837309
116.3280315,39.9659957,116.3280389,39.9659185
116.3280315,39.9659957,116.3281978,39.9660015
116.3476655,39.9850321,116.3479039,39.9851839
116.3504939,39.9853809,116.3518735,39.9854172
116.3519855,39.9854242,116.3525542,39.9855988
116.3519855,39.9854242,116.3584104,39.9856056
116.2681673,39.9097471,116.2684256,39.910596
116.2681673,39.9097471,116.2685457,39.9134856
116.269154,39.9295989,116.2692868,39.9303484
116.269154,39.9295989,116.2683048,39.937503
116.2683048,39.937503,116.2683467,39.941276
116.4448781,39.9587701,116.4379987,39.9632541
116.4379987,39.9632541,116.4374779,39.9638082
116.4379987,39.9632541,116.4358741,39.9646458
116.4302365,39.9679973,116.4262556,39.9686046
116.4302365,39.9679973,116.4223287,39.9681032
116.3896753,39.9672159,116.3870829,39.9671585
116.3681082,39.9667114,116.3669341,39.9667827
116.3681082,39.9667114,116.3557716,39.9664181
116.3436266,39.9663756,116.3422763,39.9663621
116.3242434,39.9661402,116.3221816,39.9660716
116.3205757,39.9659968,116.3162226,39.9659718
116.3205757,39.9659968,116.3088765,39.9634998
116.3022226,39.9590459,116.3035964,39.9488779
116.3040481,39.9259855,116.3038776,39.9252663
116.3040481,39.9259855,116.3041017,39.9165711
116.3041436,39.8991451,116.3041972,39.8980002
116.3047005,39.8808828,116.3048753,39.8794337
116.3055321,39.8735061,116.305754,39.8715679
116.3058422,39.8705807,116.305862,39.8690565
116.3058422,39.8705807,116.3067505,39.862817
116.3067505,39.862817,116.3085562,39.8591042
116.312964,39.8542364,116.3178803,39.8494872
116.3178803,39.8494872,116.318372,39.8490428
116.3178803,39.8494872,116.3230518,39.8476953
116.3347757,39.8475308,116.3350011,39.8475383
116.3392361,39.8481165,116.3443903,39.8495283
116.3443903,39.8495283,116.3512621,39.8514399
116.3878937,39.8556511,116.3882487,39.8555971
116.3878937,39.8556511,116.389456,39.8557727
116.389456,39.8557727,116.3966978,39.8556427
116.4014747,39.8556623,116.4050314,39.8556046
116.4400633,39.8574438,116.4411299,39.8574007
116.4400633,39.8574438,116.4455359,39.8590824
116.4455359,39.8590824,116.4466851,39.8598808
116.4466851,39.8598808,116.450185,39.8598444
116.4466851,39.8598808,116.4502602,39.8627677
116.4502602,39.8627677,116.4506958,39.863137
116.4543366,39.8663401,116.454882,39.8670234
116.4543366,39.8663401,116.4550137,39.8724406
116.4550077,39.8728332,116.4552126,39.8733659
116.4550077,39.8728332,116.4551206,39.8782973
116.4551206,39.8782973,116.4551302,39.8790601
116.4779186,39.9750498,116.4762105,39.9734629
116.4779186,39.9750498,116.4780283,39.974983
116.4779186,39.9750498,116.4753841,39.9766775
116.4344506,39.9827327,116.435415,39.9837095
116.4344506,39.9827327,116.4392205,39.9899909
116.4837153,39.9491334,116.4835284,39.9486397
116.4837153,39.9491334,116.4837142,39.9395822
116.4834819,39.9325046,116.4834816,39.9323716
116.4834819,39.9325046,116.4761451,39.9324883
116.4557143,39.9208604,116.455721,39.9213863
116.4557143,39.9208604,116.4552089,39.9208599
116.4558576,39.9353528,116.4558703,39.9373071
116.4558576,39.9353528,116.4556852,39.9359995
116.4553012,39.9353675,116.4552977,39.9351869
116.455306,39.9378859,116.4532775,39.9378935
116.455306,39.9378859,116.4553079,39.9372404
116.4552828,39.9323132,116.4555775,39.9323086
116.4552828,39.9323132,116.4552977,39.931583
116.4552621,39.9282476,116.4552417,39.9273213
116.4552131,39.921442,116.448941,39.9214736
116.4552131,39.921442,116.4552089,39.9208599
116.4551887,39.9181634,116.4551869,39.9179899
116.4551887,39.9181634,116.451604,39.9190623
116.4552448,39.9156945,116.4552631,39.9152146
116.4552448,39.9156945,116.4554986,39.9151061
116.4554986,39.9151061,116.4555009,39.9149875
116.4554328,39.912209,116.4554327,39.9120743
116.4554328,39.912209,116.4515509,39.9121488
116.4552343,39.9091239,116.4552612,39.9075241
116.4552343,39.9091239,116.4547534,39.9073407
116.455146,39.9048642,116.4551947,39.9039544
116.4560142,39.9050642,116.4561181,39.9052102
116.4560142,39.9050642,116.4559413,39.9065506
116.4556238,39.9043335,116.4556592,39.9058768
116.4556238,39.9043335,116.4562905,39.9057347
116.4557456,39.9080962,116.455792,39.9095611
116.4557456,39.9080962,116.4563543,39.9082996
116.4563543,39.9082996,116.456328,39.9075093
116.4563543,39.9082996,116.455792,39.9095611
116.4591674,39.9072681,116.4576619,39.9072851
116.4559468,39.907331,116.4559461,39.9075284
